Name_lang,ID,ChrCustomizationOptionID,ChrCustomizationReqID,OrderIndex,SwatchColor1,SwatchColor2,UiOrderIndex,Flags
,2829,259,325,5,-7763789,0,4,0
,2830,259,12,6,2425042,0,100,0
,2831,259,10,7,0,0,102,0
,2832,260,141,0,0,0,0,0
,2833,260,141,1,0,0,1,0
,2834,260,141,2,0,0,2,0
,2835,260,141,3,0,0,3,0
,2836,260,141,4,0,0,4,0
,2837,260,141,5,0,0,5,0
,2838,260,141,6,0,0,6,0
,2839,260,141,7,0,0,7,0
Warped,2840,261,141,0,0,0,0,0
Foehawk,2841,261,141,1,0,0,1,0
Transience,2842,261,141,2,0,0,2,0
Dark Tides,2843,261,141,3,0,0,3,0
Unkempt,2844,261,141,4,0,0,4,0
Agony,2845,261,141,5,0,0,5,0
Sorrow,2846,261,141,6,0,0,6,0
Suffusion,2847,261,141,7,0,0,7,0
Brooding,2848,261,141,8,0,0,8,0
Widowmaker,2849,261,141,9,0,0,9,0
Restraint,2850,261,141,10,0,0,10,0
Flayer,2851,261,141,11,0,0,11,0
,2852,262,141,0,-13604212,0,1,0
,2853,262,141,1,-14330184,0,5,0
,2854,262,141,2,-11590485,0,6,0
,2855,262,141,3,-13014157,0,2,0
,2856,262,141,4,-9139303,0,3,0
,2857,262,141,5,-8565346,0,7,0
,2858,262,141,6,-7722643,0,8,0
,2859,262,141,7,-9534820,0,4,0
,2860,262,12,8,2425042,0,100,0
,2861,262,10,9,0,0,101,0
None,2862,263,141,0,0,0,0,0
Petite,2863,263,141,1,0,0,1,0
Sparrow,2864,263,141,2,0,0,2,0
Beaded,2865,263,141,3,0,0,3,0
Classic,2866,263,141,4,0,0,4,0
Pointed,2867,263,141,5,0,0,5,0
Full,2868,263,141,6,0,0,6,0
Anchor,2869,263,141,7,0,0,7,0
,2870,264,323,0,-7433027,0,1,0
,2871,264,323,1,-7888444,0,2,0
,2872,264,323,2,-6973763,0,3,0
,2873,264,323,3,-10789213,0,6,0
,2874,264,323,4,-9673588,0,5,0
,2875,264,323,5,-7106635,0,4,0
,2876,264,12,6,2425042,0,100,0
,2877,264,10,7,0,0,101,0
,2878,265,141,0,0,0,0,0
,2879,265,141,1,0,0,1,0
,2880,265,141,2,0,0,2,0
,2881,265,141,3,0,0,3,0
,2882,265,141,4,0,0,4,0
,2883,265,141,5,0,0,5,0
,2884,265,141,6,0,0,6,0
,2885,265,141,7,0,0,7,0
Elegance,2886,266,141,0,0,0,0,0
Consuming,2887,266,141,1,0,0,1,0
Awoken,2888,266,141,2,0,0,2,0
Controlled,2889,266,141,3,0,0,3,0
Unleashed,2890,266,141,4,0,0,4,0
Melancholy,2891,266,141,5,0,0,5,0
Wicked,2892,266,141,6,0,0,6,0
Falling Tears,2893,266,141,7,0,0,7,0
Pensive,2894,266,141,8,0,0,8,0
Scandal,2895,266,141,9,0,0,9,0
,2896,267,141,0,-13604212,0,1,0
,2897,267,141,1,-14330184,0,5,0
,2898,267,141,2,-11590485,0,6,0
,2899,267,141,3,-13014157,0,2,0
,2900,267,141,4,-9139303,0,3,0
,2901,267,141,5,-8565346,0,7,0
,2902,267,141,6,-7722643,0,8,0
,2903,267,141,7,-9534820,0,4,0
,2904,267,12,8,2425042,0,100,0
,2905,267,10,9,0,0,101,0
None,2906,268,141,0,0,0,0,0
Spike,2907,268,141,1,0,0,1,0
Hook,2908,268,141,2,0,0,2,0
Stud,2909,268,141,3,0,0,3,0
Rune,2910,268,141,4,0,0,4,0
,2911,269,141,0,-8747630,0,0,0
,2912,269,141,1,-8015146,0,1,0
,2913,269,141,2,13293005,0,2,0
,2914,269,10,3,1513239,0,100,0
,2915,270,141,0,0,0,0,0
,2916,270,141,1,0,0,1,0
,2917,270,141,2,0,0,2,0
,2918,270,141,3,0,0,3,0
,2919,270,141,4,0,0,4,0
,2920,270,141,5,0,0,5,0
,2921,270,141,6,0,0,6,0
,2922,270,141,7,0,0,7,0
,2923,270,141,8,0,0,8,0
,2924,270,141,9,0,0,9,0
Swooping Tail,2925,271,141,0,0,0,0,0
Long Tail,2926,271,141,1,0,0,1,0
Brusque,2927,271,141,2,0,0,2,0
Marsuul Tail,2928,271,141,3,0,0,3,0
Cascade,2929,271,141,4,0,0,4,0
Valiant,2930,271,141,5,0,0,5,0
,2931,272,141,0,16777215,0,1,0
,2932,272,141,1,-7556911,0,4,0
,2933,272,141,2,-7486804,0,3,0
,2934,272,141,3,-3886246,0,2,0
,2935,272,141,4,-4809268,0,5,0
,2936,272,10,5,0,0,100,0
None,2937,273,141,0,0,0,0,0
Beaded,2938,273,141,1,0,0,1,0
Full,2939,273,141,2,0,0,2,0
Fine,2940,273,141,3,0,0,3,0
Chops,2941,273,141,4,0,0,4,0
None,2946,398,141,0,0,0,0,0
Exalted,2947,398,141,1,0,0,1,0
Illustrious,2948,398,141,2,0,0,2,0
Radiant,2949,398,141,3,0,0,3,0
None,2950,275,141,0,0,0,0,0
Righteous,2951,275,141,1,0,0,1,0
Zealous,2952,275,141,2,0,0,2,0
Devout,2953,275,141,3,0,0,3,0
Pure,2954,275,141,4,0,0,4,0
Ardent,2955,275,141,5,0,0,5,0
,2956,276,141,0,-8747630,0,0,0
,2957,276,141,1,-8015146,0,1,0
,2958,276,141,2,-3484211,0,2,0
,2959,276,10,3,1513239,0,100,0
,2960,277,141,0,0,0,0,0
,2961,277,141,1,0,0,1,0
,2962,277,141,2,0,0,2,0
,2963,277,141,3,0,0,3,0
,2964,277,141,4,0,0,4,0
,2965,277,141,5,0,0,5,0
,2966,277,141,6,0,0,6,0
,2967,277,141,7,0,0,7,0
,2968,277,141,8,0,0,8,0
,2969,277,141,9,0,0,9,0
Elegant,2970,278,141,0,0,0,0,0
Bouffant,2971,278,141,1,0,0,1,0
Slicked,2972,278,141,2,0,0,2,0
Chic,2973,278,141,3,0,0,3,0
Adventurer,2974,278,141,4,0,0,4,0
Graceful,2975,278,141,5,0,0,5,0
Fashionable,2976,278,141,6,0,0,6,0
,2977,279,141,0,16777215,0,1,0
,2978,279,141,1,-7556911,0,4,0
,2979,279,141,2,-7486804,0,3,0
,2980,279,141,3,-3886246,0,2,0
,2981,279,141,4,-4809268,0,5,0
,2982,279,10,5,0,0,100,0
Short,2983,280,141,0,0,0,0,0
Long,2984,280,141,1,0,0,1,0
High,2985,280,141,2,0,0,2,0
Ram,2986,280,141,3,0,0,3,0
Wide,2987,280,141,4,0,0,4,0
Upturned,2988,280,141,5,0,0,5,0
None,2989,399,141,0,0,0,0,0
Exalted,2990,399,141,1,0,0,1,0
Illustrious,2991,399,141,2,0,0,2,0
Radiant,2992,399,141,3,0,0,3,0
None,2993,282,141,0,0,0,0,0
Righteous,2994,282,141,1,0,0,1,0
Zealous,2995,282,141,2,0,0,2,0
Devout,2996,282,141,3,0,0,3,0
Pure,2997,282,141,4,0,0,4,0
Ardent,2998,282,141,5,0,0,5,0
,2999,283,141,0,-9658740,0,1,0
,3000,283,141,1,-9463394,0,3,0
,3001,283,141,2,-7695448,0,5,0
,3002,283,141,3,-11308941,0,4,0
,3003,283,141,4,-9200533,0,2,0
,3004,283,141,5,10595488,0,6,0
,3005,283,12,6,0,0,100,0
,3006,283,10,7,0,0,101,0
,3007,284,141,0,0,0,0,0
,3008,284,141,1,0,0,1,0
,3009,284,141,2,0,0,2,0
,3010,284,141,3,0,0,3,0
,3011,284,141,4,0,0,4,0
,3012,284,141,5,0,0,5,0
Bald,3013,285,141,0,0,0,0,0
Mohawk,3014,285,141,1,0,0,1,0
Topknot,3015,285,141,2,0,0,2,0
Crest,3016,285,141,3,0,0,3,0
Jani's Favor,3017,285,141,4,0,0,4,0
Quiff,3018,285,141,5,0,0,5,0
Ancient,3019,285,141,6,0,0,6,0
De King,3020,285,141,7,0,0,7,0
Zocalo,3021,285,141,8,0,0,8,0
Raptor Whip,3022,285,141,9,0,0,9,0
Regal,3023,285,141,10,0,0,10,0
The Gral,3024,285,141,11,0,0,11,0
,3025,286,141,0,2767173,0,5,0
,3026,286,141,1,6453034,0,3,0
,3027,286,141,2,8936268,0,2,0
,3028,286,141,3,11054545,0,6,0
,3029,286,141,4,2908030,0,4,0
,3030,286,141,5,9056324,0,1,0
,3031,286,10,6,0,0,100,0
None,3032,400,141,0,0,0,0,0
Zandalar Forever,3033,400,141,1,0,0,1,0
Gilded,3034,400,141,2,0,0,2,0
Radiant,3035,400,141,3,0,0,3,0
Tusked,3036,288,141,0,0,0,0,0
Gougers,3037,288,141,1,0,0,1,0
Ringed,3038,288,141,2,0,0,2,0
Fangs,3039,288,141,3,0,0,3,0
Curved,3040,288,141,4,0,0,4,0
Upturned,3041,288,141,5,0,0,5,0
Golden,3042,288,141,6,0,0,6,0
Earrings,3043,289,141,0,0,0,1,0
Nose Ring,3044,289,141,1,0,0,2,0
Eyebrow,3045,289,141,2,0,0,3,0
Upper,3046,289,141,3,0,0,4,0
Left Ring,3047,289,141,4,0,0,5,0
None,3048,289,141,5,0,0,0,0
,3049,290,141,0,7843479,0,1,0
,3050,290,141,1,-10318715,0,4,0
,3051,290,141,2,9279148,0,5,0
,3052,290,141,3,-11632521,0,3,0
,3053,290,141,4,7051621,0,2,0
,3054,290,141,5,10793889,0,6,0
,3055,290,12,6,0,0,100,0
,3056,290,10,7,0,0,101,0
,3057,291,141,0,0,0,0,0
,3058,291,141,1,0,0,1,0
,3059,291,141,2,0,0,2,0
,3060,291,141,3,0,0,3,0
,3061,291,141,4,0,0,4,0
,3062,291,141,5,0,0,5,0
Undercut,3063,292,141,0,0,0,0,0
Daggertail,3064,292,141,1,0,0,1,0
Burial Mound,3065,292,141,2,0,0,2,0
Arcanital,3066,292,141,3,0,0,3,0
Warbraid,3067,292,141,4,0,0,4,0
Kill Count,3068,292,141,5,0,0,5,0
Rastari,3069,292,141,6,0,0,6,0
Ravasaur Nest,3070,292,141,7,0,0,7,0
Headhunter,3071,292,141,8,0,0,8,0
Zandalar Forever,3072,292,12,9,0,0,9,0
,3073,293,141,0,10558271,0,1,0
,3074,293,141,1,2576212,0,4,0
,3075,293,141,2,4816177,0,3,0
,3076,293,141,3,9470545,0,2,0
,3077,293,141,4,11185871,0,6,0
,3078,293,141,5,3568022,0,5,0
,3079,293,10,6,0,0,100,0
None,3080,294,141,0,0,0,0,0
Gorget,3081,871,141,1,0,0,1,0
Lip,3082,872,141,1,0,0,1,0
Nose,3083,872,141,2,0,0,2,0
Eyebrow,3084,872,141,3,0,0,3,0
None,3086,401,141,0,0,0,0,0
Zandalar Forever,3087,401,141,1,0,0,1,0
Gilded,3088,401,141,2,0,0,2,0
Radiant,3089,401,141,3,0,0,3,0
Long,3090,296,141,0,0,0,0,0
Gougers,3091,296,141,1,0,0,1,0
Short,3092,296,141,2,0,0,2,0
Straight,3093,296,141,3,0,0,3,0
Upturned,3094,296,141,4,0,0,4,0
Curved,3095,296,141,5,0,0,5,0
Fangs,3096,296,141,6,0,0,6,0
None,3097,297,141,0,0,0,0,0
Small,3098,294,141,1,0,0,1,0
Large,3099,294,141,2,0,0,2,0
,3100,298,141,0,-2583455,0,2,0
,3101,298,141,1,-3568532,0,3,0
,3102,298,141,2,-2710397,0,1,0
,3103,298,141,3,-9617867,0,5,0
,3104,298,141,4,-10930383,0,6,0
,3105,298,141,5,-5737647,0,4,0
,3106,298,10,6,0,0,100,0
,3107,299,141,0,0,0,0,0
,3108,299,141,1,0,0,1,0
,3109,299,141,2,0,0,2,0
,3110,299,141,3,0,0,3,0
,3111,299,141,4,0,0,4,0
,3112,299,141,5,0,0,5,0
,3113,299,141,6,0,0,6,0
Swabbed,3114,300,141,0,0,0,0,0
Point Break,3115,300,141,1,0,0,1,0
Low Tide,3116,300,141,2,0,0,2,0
Tradewinds,3117,300,141,3,0,0,3,0
Tail Wind,3118,300,141,4,0,0,4,0
Caspian,3119,300,141,5,0,0,5,0
,3120,301,141,0,2500145,0,1,0
,3121,301,141,1,-5852489,0,7,0
,3122,301,141,2,-9224143,0,3,0
,3123,301,141,3,-6928872,0,4,0
,3124,301,141,4,12689518,0,6,0
,3125,301,141,5,-4026556,0,5,0
,3126,301,141,6,-6411220,0,2,0
,3127,301,10,7,0,0,100,0
None,3128,302,141,0,0,0,0,0
Handlebar,3129,706,141,1,0,0,1,0
Chin,3130,302,141,1,0,0,1,0
Groomed,3131,706,141,2,0,0,2,0
Goatee,3132,302,141,2,0,0,2,0
Sideburns,3133,302,141,3,0,0,3,0
Chin Sail,3134,302,141,4,0,0,4,0
Chops,3135,302,141,5,0,0,5,0
,3140,303,141,0,-2651297,0,2,0
,3141,303,141,1,-3636375,0,3,0
,3142,303,141,2,-2843776,0,1,0
,3143,303,141,3,-8830923,0,5,0
,3144,303,141,4,-11522005,0,6,0
,3145,303,141,5,-5540780,0,4,0
,3146,303,10,6,0,0,100,0
,3147,304,141,0,0,0,0,0
,3148,304,141,1,0,0,1,0
,3149,304,141,2,0,0,2,0
,3150,304,141,3,0,0,3,0
,3151,304,141,4,0,0,4,0
,3152,304,141,5,0,0,5,0
,3153,304,141,6,0,0,6,0
Clydesdale,3154,305,141,0,0,0,0,0
Bouffant,3155,305,141,1,0,0,1,0
Ship Shape,3156,305,141,2,0,0,2,0
The Wave,3157,305,141,3,0,0,3,0
Admiralty,3158,305,141,4,0,0,4,0
Fishtail,3159,305,141,5,0,0,5,0
Pearls,3160,305,141,6,0,0,6,0
Adrift,3161,305,141,7,0,0,7,0
Beach Waves,3162,305,141,8,0,0,8,0
,3163,306,141,0,2500145,0,1,0
,3164,306,141,1,-5852489,0,7,0
,3165,306,141,2,-9224143,0,3,0
,3166,306,141,3,-6928872,0,4,0
,3167,306,141,4,12689518,0,6,0
,3168,306,141,5,-4026556,0,5,0
,3169,306,141,6,-6411220,0,2,0
,3170,306,10,7,0,0,100,0
None,3172,308,141,0,0,0,0,0
Hoops,3173,308,141,1,0,0,1,0
Pearls,3174,308,141,2,0,0,2,0
Aquamarine,3175,308,141,3,0,0,3,0
Small Pearls,3176,308,141,4,0,0,4,0
Dangles,3177,308,141,5,0,0,5,0
Small Hoops,3178,308,141,6,0,0,6,0
None,3179,309,141,0,0,0,0,0
Shells,3180,309,141,1,0,0,1,0
Gold,3181,309,141,2,0,0,2,0
Pearl,3182,309,141,3,0,0,3,0
Seashell,3183,309,141,4,0,0,4,0
Aquamarine,3184,309,141,5,0,0,5,0
Pearls,3185,309,141,6,0,0,6,0
,3186,310,12,0,0,0,0,0
,3187,310,12,1,0,0,1,0
,3188,310,12,2,0,0,2,0
,3189,310,12,3,0,0,3,0
,3190,311,12,0,0,0,0,0
,3191,312,12,0,0,0,0,0
,3192,312,12,1,0,0,1,0
,3193,312,12,2,0,0,2,0
,3194,312,12,3,0,0,3,0
,3195,313,12,0,0,0,200,0
,3196,313,12,1,0,0,201,0
,3197,313,12,2,0,0,202,0
,3198,313,12,3,0,0,203,0
,3199,314,12,0,0,0,0,0
,3200,314,12,1,0,0,1,0
,3201,314,12,2,0,0,2,0
,3202,314,12,3,0,0,3,0
,3203,314,12,4,0,0,4,0
,3204,314,12,5,0,0,5,0
,3205,314,12,6,0,0,6,0
,3206,315,146,0,0,0,0,0
,3207,316,146,0,0,0,0,0
,3208,317,141,0,0,0,0,0
,3209,318,141,0,-11051917,0,1,0
,3210,318,141,1,9935760,0,3,0
,3211,318,141,2,10725292,0,4,0
,3212,318,141,3,6844536,0,2,0
,3213,318,10,4,0,0,100,0
,3214,319,141,0,0,0,0,0
,3215,319,141,1,0,0,1,0
,3216,319,141,2,0,0,2,0
,3217,319,141,3,0,0,3,0
,3218,319,141,4,0,0,4,0
,3219,319,141,5,0,0,5,0
,3220,319,141,6,0,0,6,0
,3221,319,141,7,0,0,7,0
,3222,319,141,8,0,0,8,0
,3223,319,141,9,0,0,9,0
Extinguished,3224,320,141,0,0,0,0,0
Molten Flow,3225,320,141,1,0,0,1,0
Receding,3226,320,141,2,0,0,2,0
Smolder,3227,320,141,3,0,0,3,0
Braidhawk,3228,320,141,4,0,0,4,0
Short Fuse,3229,320,141,5,0,0,5,0
Blaze,3230,320,141,6,0,0,6,0
Flame Whirl,3231,320,141,7,0,0,7,0
,3232,321,141,0,-2871795,0,2,0
,3233,321,141,1,16777215,0,6,0
,3234,321,141,2,-13156017,0,7,0
,3235,321,141,3,-7370633,0,5,0
,3236,321,141,4,-6193326,0,4,0
,3237,321,141,5,-9554930,0,3,0
,3238,321,10,6,1842472,0,100,0
Braids,3239,322,141,0,0,0,0,0
Pointed,3240,322,141,1,0,0,1,0
Full,3241,322,141,2,0,0,2,0
Parted,3242,322,141,3,0,0,3,0
Ringed,3243,322,141,4,0,0,4,0
Grand,3244,322,141,5,0,0,5,0
Wrapped,3245,322,141,6,0,0,6,0
None,3246,403,141,0,0,0,0,0
Earrings,3247,403,141,1,0,0,1,0
Septum,3248,403,141,2,0,0,2,0
Earring,3249,403,141,3,0,0,3,0
Eyebrow,3250,403,141,4,0,0,4,0
Nose,3251,403,141,5,0,0,5,0
None,3252,324,141,0,0,0,0,0
Firebrand,3253,324,141,1,0,0,1,0
Bold,3254,324,141,2,0,0,2,0
Brimstone,3255,324,141,3,0,0,3,0
Sulfur,3256,324,141,4,0,0,4,0
Mask,3257,324,141,5,0,0,5,0
,3258,325,141,0,-8886651,0,1,0
,3259,325,141,1,10657943,0,3,0
,3260,325,141,2,11447732,0,4,0
,3261,325,141,3,7237756,0,2,0
,3262,325,10,4,0,0,100,0
,3263,326,141,0,0,0,0,0
,3264,326,141,1,0,0,1,0
,3265,326,141,2,0,0,2,0
,3266,326,141,3,0,0,3,0
,3267,326,141,4,0,0,4,0
,3268,326,141,5,0,0,5,0
,3269,326,141,6,0,0,6,0
,3270,326,141,7,0,0,7,0
,3271,326,141,8,0,0,8,0
,3272,326,141,9,0,0,9,0
Blaze,3273,327,141,0,0,0,0,0
Dreadful,3274,327,141,1,0,0,1,0
Smolder,3275,327,141,2,0,0,2,0
Double Fuse,3276,327,141,3,0,0,3,0
Messy Tail,3277,327,141,4,0,0,4,0
Long Fuse,3278,327,141,5,0,0,5,0
Molten Flow,3279,327,141,6,0,0,6,0
Fiery Maiden,3280,327,141,7,0,0,7,0
Sassy,3281,327,141,8,0,0,8,0
Classy,3282,327,141,9,0,0,9,0
Extinguished,3283,327,141,10,0,0,10,0
,3284,328,141,0,-2871795,0,2,0
,3285,328,141,1,-1,0,6,0
,3286,328,141,2,-13156017,0,7,0
,3287,328,141,3,-7370633,0,5,0
,3288,328,141,4,-6193326,0,4,0
,3289,328,141,5,-9554930,0,3,0
,3290,328,10,6,1842472,0,100,0
None,3291,404,141,0,0,0,0,0
Hoops,3292,404,141,1,0,0,1,0
Earring,3293,404,141,2,0,0,2,0
Earrings,3294,404,141,3,0,0,3,0
Nose,3295,404,141,4,0,0,4,0
Mixed,3296,404,141,5,0,0,5,0
Septum,3297,404,141,6,0,0,6,0
None,3298,405,141,0,0,0,0,0
Firebrand,3299,405,141,1,0,0,1,0
Bold,3300,405,141,2,0,0,2,0
Brimstone,3301,405,141,3,0,0,3,0
Sulfur,3302,405,141,4,0,0,4,0
Mask,3303,405,141,5,0,0,5,0
,3304,331,141,0,-2384817,0,1,0
,3305,331,141,1,-6249571,0,7,0
,3306,331,141,2,-3181254,0,2,0
,3307,331,141,3,-8682868,0,6,0
,3308,331,141,4,-3197911,0,4,0
,3309,331,141,5,-2434639,0,8,0
,3310,331,141,6,-3703959,0,3,0
,3311,331,141,7,-10459277,0,5,0
,3312,331,10,8,0,0,100,0
,3313,406,141,0,0,0,0,0
,3314,406,141,1,0,0,1,0
,3315,406,141,2,0,0,2,0
,3316,406,141,3,0,0,3,0
,3317,406,141,4,0,0,4,0
,3318,406,141,5,0,0,5,0
,3319,407,141,0,0,0,0,0
Wanderer,3321,336,141,0,0,0,0,0
Compact,3323,336,141,1,0,0,1,0
Sharp,3325,336,141,2,0,0,2,0
Rakish,3327,336,141,3,0,0,3,0
Scruffy,3329,336,141,4,0,0,4,0
Raised,3331,336,141,5,0,0,5,0
Desert,3332,408,141,0,0,0,0,0
Forest,3333,408,141,1,0,0,1,0
Plains,3334,408,141,2,0,0,2,0
Long,3335,338,141,0,0,0,0,0
Blunt,3336,338,141,1,0,0,1,0
Flat,3337,338,141,2,0,0,2,0
Short,3338,338,141,3,0,0,3,0
Strong,3339,338,141,4,0,0,4,0
Sharp,3340,338,141,5,0,0,5,0
,3341,339,141,0,-2384817,0,1,0
,3342,339,141,1,-6249571,0,7,0
,3343,339,141,2,-3181254,0,2,0
,3344,339,141,3,-8682868,0,6,0
,3345,339,141,4,-3197911,0,4,0
,3346,339,141,5,-2434639,0,8,0
,3347,339,141,6,-3703959,0,3,0
,3348,339,141,7,-10459277,0,5,0
,3349,339,10,8,0,0,100,0
,3350,409,141,0,0,0,0,0
,3351,409,141,1,0,0,1,0
,3352,409,141,2,0,0,2,0
,3353,409,141,3,0,0,3,0
,3354,409,141,4,0,0,4,0
,3355,409,141,5,0,0,5,0
,3356,410,141,0,0,0,0,0
Desert,3358,344,141,0,0,0,0,0
Sharp,3360,344,141,1,0,0,1,0
Vigilant,3362,344,141,2,0,0,2,0
Relaxed,3364,344,141,3,0,0,3,0
Curled,3366,344,141,4,0,0,4,0
Scruffy,3368,344,141,5,0,0,5,0
Scarred,3370,344,141,6,0,0,6,0
Calm,3372,344,141,7,0,0,7,0
Desert,3373,411,141,0,0,0,0,0
Forest,3374,411,141,1,0,0,1,0
Plains,3375,411,141,2,0,0,2,0
Long,3376,346,141,0,0,0,0,0
Flat,3377,346,141,1,0,0,1,0
Blunt,3378,346,141,2,0,0,2,0
Round,3379,346,141,3,0,0,3,0
Sharp,3380,346,141,4,0,0,4,0
Short,3381,346,141,5,0,0,5,0
,3382,347,141,0,5853004,0,0,0
,3383,347,141,1,-7243158,0,1,0
,3384,347,141,2,-7243158,0,2,0
,3385,347,141,3,-7243158,0,3,0
,3386,347,141,4,-3906005,0,4,0
,3387,347,141,5,-3906005,0,5,0
,3388,347,141,6,-3906005,0,6,0
,3389,347,141,7,-8104642,0,7,0
,3390,347,141,8,-8104642,0,8,0
,3391,347,141,9,-8104642,0,9,0
,3392,347,10,10,0,0,100,0
,3393,412,141,0,0,0,0,0
,3394,412,141,1,0,0,1,0
,3395,412,141,2,0,0,2,0
,3396,412,141,3,0,0,3,0
,3397,412,141,4,0,0,4,0
,3398,412,141,5,0,0,5,0
,3399,412,141,6,0,0,6,0
,3400,412,141,7,0,0,7,0
,3401,412,141,8,0,0,8,0
Bald,3402,350,141,0,0,0,0,0
Majestic,3403,350,141,1,0,0,1,0
Unbound,3404,350,141,2,0,0,2,0
Veteran,3405,350,141,3,0,0,3,0
Dreadnaught,3406,350,141,4,0,0,4,0
Foehawk,3407,350,141,5,0,0,5,0
Savage,3408,350,141,6,0,0,6,0
Crude,3409,350,141,7,0,0,7,0
,3410,351,141,0,-12498325,0,1,0
,3411,351,141,1,-10266543,0,4,0
,3412,351,141,2,-9409736,0,6,0
,3413,351,141,3,-8230579,0,5,0
,3414,351,141,4,-10594722,0,7,0
,3415,351,141,5,-8571109,0,3,0
,3416,351,141,6,-6446424,0,8,0
,3417,351,141,7,-6735083,0,2,0
,3418,351,10,8,1842472,0,100,0
None,3419,352,141,0,0,0,0,0
Full,3420,352,141,1,0,0,1,0
Iron Band,3421,352,141,2,0,0,2,0
Iron Spikes,3422,352,141,3,0,0,3,0
Braid,3423,352,141,4,0,0,4,0
Goatee,3425,352,141,5,0,0,5,0
Hunched,3426,353,141,0,0,0,1,0
Upright,3427,353,141,1,0,0,0,0
,3428,354,141,0,-10924212,0,0,0
,3429,354,141,1,-7243158,0,1,0
,3430,354,141,2,-7243158,0,2,0
,3431,354,141,3,-7243158,0,3,0
,3432,354,141,4,-3906005,0,4,0
,3433,354,141,5,-3906005,0,5,0
,3434,354,141,6,-3906005,0,6,0
,3435,354,141,7,-8104642,0,7,0
,3436,354,141,8,-8104642,0,8,0
,3437,354,141,9,-8104642,0,9,0
,3438,354,10,10,0,0,100,0
,3439,354,12,11,0,0,101,0
,3440,413,141,0,0,0,0,0
,3441,413,141,1,0,0,1,0
,3442,413,141,2,0,0,2,0
,3443,413,141,3,0,0,3,0
,3444,413,141,4,0,0,4,0
,3445,413,141,5,0,0,5,0
,3446,413,141,6,0,0,6,0
,3447,413,141,7,0,0,7,0
,3448,413,141,8,0,0,8,0
Savage,3449,357,141,0,0,0,0,0
Boar Tails,3450,357,141,1,0,0,1,0
Majestic,3451,357,141,2,0,0,2,0
Unbridled,3452,357,141,3,0,0,3,0
Strong,3453,357,141,4,0,0,4,0
Gronn Breaker,3454,357,141,5,0,0,5,0
Sleek,3455,357,141,6,0,0,6,0
Dreadnaught,3456,357,141,7,0,0,7,0
,3457,358,141,0,-12498325,0,1,0
,3458,358,141,1,-10266543,0,4,0
,3459,358,141,2,-9409736,0,6,0
,3460,358,141,3,-8230579,0,5,0
,3461,358,141,4,-10594722,0,7,0
,3462,358,141,5,-8571109,0,3,0
,3463,358,141,6,-6446424,0,8,0
,3464,358,141,7,-6735083,0,2,0
,3465,358,10,8,1842472,0,100,0
None,3466,414,141,0,0,0,0,0
Iron Hangers,3467,414,141,5,0,0,5,0
Iron Spiked,3468,414,141,6,0,0,6,0
Fangs,3469,414,141,7,0,0,7,0
Iron Ring,3470,886,141,2,0,0,2,0
Collar,3471,887,141,3,0,0,3,0
Bald,3493,362,141,0,0,0,0,0
Head Gasket,3494,362,141,1,0,0,1,0
Impish,3495,362,141,2,0,0,2,0
G.O.A.T.,3496,362,141,3,0,0,3,0
Hotrod,3497,362,141,4,0,0,4,0
Inventor,3498,362,141,5,0,0,5,0
Hairodynamic,3499,362,141,6,0,0,6,0
,3500,363,141,0,3356221,0,1,0
,3501,363,141,1,-9407657,0,6,0
,3502,363,141,2,-10405337,0,4,0
,3503,363,141,3,11516055,0,7,0
,3504,363,141,4,-4036288,0,3,0
,3505,363,141,5,-5749715,0,2,0
,3506,363,141,6,-1531820,0,5,0
,3507,363,10,7,0,0,100,0
Clean,3508,364,141,0,0,0,0,0
Propeller,3509,364,141,1,0,0,1,0
Handlebar,3510,364,141,2,0,0,2,0
Prospector,3511,364,141,3,0,0,3,0
The Show,3512,364,141,4,0,0,4,0
Tuskarr,3513,364,141,5,0,0,5,0
None,3514,415,141,0,0,0,0,0
Ears,3515,415,141,1,0,0,1,0
Antennas,3516,415,141,2,0,0,2,0
Transducers,3517,415,141,3,0,0,3,0
Infra-Sight,3518,415,141,4,0,0,4,0
Plated Ears,3519,415,141,5,0,0,5,0
Receivers,3520,415,141,6,0,0,6,0
Conductors,3521,415,141,7,0,0,7,0
Optics,3522,415,141,8,0,0,8,0
Cyber Ears,3523,415,141,9,0,0,9,0
Wires,3524,415,141,10,0,0,10,0
Earphones,3525,415,141,11,0,0,11,0
Tactical Visor,3526,415,141,12,0,0,12,0
Mech Ears,3527,415,141,13,0,0,13,0
Sensors,3528,415,141,14,0,0,14,0
Transceivers,3529,415,141,15,0,0,15,0
Bifocals,3530,415,141,16,0,0,16,0
Bionic Ears,3531,415,141,17,0,0,17,0
Feelers,3532,415,141,18,0,0,18,0
Sonic Amplifiers,3533,415,141,19,0,0,19,0
Standard,3534,366,141,0,0,0,0,0
Steel Plating,3535,366,141,1,0,0,1,0
Iron Grips,3536,366,141,2,0,0,2,0
Thorium Grips,3537,366,141,3,0,0,3,0
,3538,367,141,0,0,0,0,0
,3539,367,141,1,0,0,1,0
Bunches,3562,370,141,0,0,0,0,0
Victory Curls,3563,370,141,1,0,0,1,0
Bouffant,3564,370,141,2,0,0,2,0
Pistons,3565,370,141,3,0,0,3,0
Rocker,3566,370,141,4,0,0,4,0
Crankshaft,3567,370,141,5,0,0,5,0
